model,data_augmentations,instance_id,train_trial_index,score,score_name,unique_id_inc_seed,split,sub_split
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1041,0,0.6604165639029959,NDCG@10,"msmarco:track=trec,valid_topk=30_id1041_0",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1042,0,0.39755171471679474,NDCG@10,"msmarco:track=trec,valid_topk=30_id1042_0",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1000,1,0.3586312169301234,NDCG@10,"msmarco:track=trec,valid_topk=30_id1000_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1001,1,0.44556471044385215,NDCG@10,"msmarco:track=trec,valid_topk=30_id1001_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1002,1,0.46905202239714444,NDCG@10,"msmarco:track=trec,valid_topk=30_id1002_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1003,1,0.6069582412891147,NDCG@10,"msmarco:track=trec,valid_topk=30_id1003_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1004,1,0.5169152379325047,NDCG@10,"msmarco:track=trec,valid_topk=30_id1004_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1005,1,0.6388922405862937,NDCG@10,"msmarco:track=trec,valid_topk=30_id1005_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1006,1,0.7956199011999472,NDCG@10,"msmarco:track=trec,valid_topk=30_id1006_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1007,1,0.46680716333171235,NDCG@10,"msmarco:track=trec,valid_topk=30_id1007_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1008,1,0.4434932383204963,NDCG@10,"msmarco:track=trec,valid_topk=30_id1008_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1009,1,0.6622393673227439,NDCG@10,"msmarco:track=trec,valid_topk=30_id1009_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1010,1,0.8109538984993151,NDCG@10,"msmarco:track=trec,valid_topk=30_id1010_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1011,1,0.5238715226305293,NDCG@10,"msmarco:track=trec,valid_topk=30_id1011_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1012,1,0.17366667134799177,NDCG@10,"msmarco:track=trec,valid_topk=30_id1012_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1013,1,0.3736594153225172,NDCG@10,"msmarco:track=trec,valid_topk=30_id1013_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1014,1,0.05738484476989735,NDCG@10,"msmarco:track=trec,valid_topk=30_id1014_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1015,1,0.5252879872359105,NDCG@10,"msmarco:track=trec,valid_topk=30_id1015_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1016,1,0.5235448327933641,NDCG@10,"msmarco:track=trec,valid_topk=30_id1016_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1017,1,0.6654034321752157,NDCG@10,"msmarco:track=trec,valid_topk=30_id1017_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1018,1,0.22009176629808017,NDCG@10,"msmarco:track=trec,valid_topk=30_id1018_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1019,1,0.4419323841915321,NDCG@10,"msmarco:track=trec,valid_topk=30_id1019_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1020,1,0.5493519442811011,NDCG@10,"msmarco:track=trec,valid_topk=30_id1020_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1021,1,0.3266349583778066,NDCG@10,"msmarco:track=trec,valid_topk=30_id1021_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1022,1,0.6342706937344413,NDCG@10,"msmarco:track=trec,valid_topk=30_id1022_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1023,1,0.21128749918529321,NDCG@10,"msmarco:track=trec,valid_topk=30_id1023_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1024,1,0.3057328351907532,NDCG@10,"msmarco:track=trec,valid_topk=30_id1024_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1025,1,0.0,NDCG@10,"msmarco:track=trec,valid_topk=30_id1025_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1026,1,0.4462090973836871,NDCG@10,"msmarco:track=trec,valid_topk=30_id1026_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1027,1,0.19338254106214908,NDCG@10,"msmarco:track=trec,valid_topk=30_id1027_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1028,1,0.19111164806450795,NDCG@10,"msmarco:track=trec,valid_topk=30_id1028_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1029,1,0.36157601028002323,NDCG@10,"msmarco:track=trec,valid_topk=30_id1029_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1030,1,0.8004691049451121,NDCG@10,"msmarco:track=trec,valid_topk=30_id1030_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1031,1,0.3628830664264726,NDCG@10,"msmarco:track=trec,valid_topk=30_id1031_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1032,1,0.455666204118416,NDCG@10,"msmarco:track=trec,valid_topk=30_id1032_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1033,1,0.10627557524724492,NDCG@10,"msmarco:track=trec,valid_topk=30_id1033_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1034,1,0.4690345156537214,NDCG@10,"msmarco:track=trec,valid_topk=30_id1034_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1035,1,0.12495815767574156,NDCG@10,"msmarco:track=trec,valid_topk=30_id1035_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1036,1,0.2319136090629442,NDCG@10,"msmarco:track=trec,valid_topk=30_id1036_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1037,1,0.4151136058279232,NDCG@10,"msmarco:track=trec,valid_topk=30_id1037_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1038,1,0.32438033159704643,NDCG@10,"msmarco:track=trec,valid_topk=30_id1038_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1039,1,0.39639187290150923,NDCG@10,"msmarco:track=trec,valid_topk=30_id1039_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1040,1,0.7427970527900948,NDCG@10,"msmarco:track=trec,valid_topk=30_id1040_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1041,1,0.5151139459729431,NDCG@10,"msmarco:track=trec,valid_topk=30_id1041_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1042,1,0.5802569708529557,NDCG@10,"msmarco:track=trec,valid_topk=30_id1042_1",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1000,2,0.19936633937183507,NDCG@10,"msmarco:track=trec,valid_topk=30_id1000_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1001,2,0.3932685155905391,NDCG@10,"msmarco:track=trec,valid_topk=30_id1001_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1002,2,0.4465749003685865,NDCG@10,"msmarco:track=trec,valid_topk=30_id1002_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1003,2,0.7487474720560168,NDCG@10,"msmarco:track=trec,valid_topk=30_id1003_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1004,2,0.6188015113339901,NDCG@10,"msmarco:track=trec,valid_topk=30_id1004_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1005,2,0.5856041856576456,NDCG@10,"msmarco:track=trec,valid_topk=30_id1005_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1006,2,0.8302375109097955,NDCG@10,"msmarco:track=trec,valid_topk=30_id1006_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1007,2,0.5691484128374529,NDCG@10,"msmarco:track=trec,valid_topk=30_id1007_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1008,2,0.4494135963229657,NDCG@10,"msmarco:track=trec,valid_topk=30_id1008_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1009,2,0.7033486277163465,NDCG@10,"msmarco:track=trec,valid_topk=30_id1009_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1010,2,0.7223169695780812,NDCG@10,"msmarco:track=trec,valid_topk=30_id1010_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1011,2,0.4604336808059264,NDCG@10,"msmarco:track=trec,valid_topk=30_id1011_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1012,2,0.7663491917568946,NDCG@10,"msmarco:track=trec,valid_topk=30_id1012_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1013,2,0.39721911880028427,NDCG@10,"msmarco:track=trec,valid_topk=30_id1013_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1014,2,0.0,NDCG@10,"msmarco:track=trec,valid_topk=30_id1014_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1015,2,0.27275705725886756,NDCG@10,"msmarco:track=trec,valid_topk=30_id1015_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1016,2,0.4472539411173282,NDCG@10,"msmarco:track=trec,valid_topk=30_id1016_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1017,2,0.7793492233513277,NDCG@10,"msmarco:track=trec,valid_topk=30_id1017_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1018,2,0.6707365063901823,NDCG@10,"msmarco:track=trec,valid_topk=30_id1018_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1019,2,0.4280289756831803,NDCG@10,"msmarco:track=trec,valid_topk=30_id1019_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1020,2,0.5351487358230996,NDCG@10,"msmarco:track=trec,valid_topk=30_id1020_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1021,2,0.342023561617843,NDCG@10,"msmarco:track=trec,valid_topk=30_id1021_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1022,2,0.08357561229832904,NDCG@10,"msmarco:track=trec,valid_topk=30_id1022_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1023,2,0.6012871815580305,NDCG@10,"msmarco:track=trec,valid_topk=30_id1023_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1024,2,0.3783356573439924,NDCG@10,"msmarco:track=trec,valid_topk=30_id1024_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1025,2,0.12320196256373922,NDCG@10,"msmarco:track=trec,valid_topk=30_id1025_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1026,2,0.0,NDCG@10,"msmarco:track=trec,valid_topk=30_id1026_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1027,2,0.6789582846385678,NDCG@10,"msmarco:track=trec,valid_topk=30_id1027_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1028,2,0.39842776902861016,NDCG@10,"msmarco:track=trec,valid_topk=30_id1028_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1029,2,0.3280513371106428,NDCG@10,"msmarco:track=trec,valid_topk=30_id1029_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1030,2,0.865505777799669,NDCG@10,"msmarco:track=trec,valid_topk=30_id1030_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1031,2,0.0,NDCG@10,"msmarco:track=trec,valid_topk=30_id1031_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1032,2,0.45847085016338196,NDCG@10,"msmarco:track=trec,valid_topk=30_id1032_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1033,2,0.2605903820696981,NDCG@10,"msmarco:track=trec,valid_topk=30_id1033_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1034,2,0.30419476004142826,NDCG@10,"msmarco:track=trec,valid_topk=30_id1034_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1035,2,0.20954538412948165,NDCG@10,"msmarco:track=trec,valid_topk=30_id1035_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1036,2,0.3201754252094242,NDCG@10,"msmarco:track=trec,valid_topk=30_id1036_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1037,2,0.7404475384200869,NDCG@10,"msmarco:track=trec,valid_topk=30_id1037_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1038,2,0.4259459540870335,NDCG@10,"msmarco:track=trec,valid_topk=30_id1038_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1039,2,0.7569146687230901,NDCG@10,"msmarco:track=trec,valid_topk=30_id1039_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1040,2,0.7973234779560929,NDCG@10,"msmarco:track=trec,valid_topk=30_id1040_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1041,2,0.527360816688835,NDCG@10,"msmarco:track=trec,valid_topk=30_id1041_2",valid,
cohere_xlarge-20220609,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_xlarge-20220609,data_augmentation=canonical",id1042,2,0.56613498306695,NDCG@10,"msmarco:track=trec,valid_topk=30_id1042_2",valid,
cohere_medium-20221108,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_medium-20221108,data_augmentation=canonical",id1000,0,0.3601924424362527,NDCG@10,"msmarco:track=trec,valid_topk=30_id1000_0",valid,
cohere_medium-20221108,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_medium-20221108,data_augmentation=canonical",id1001,0,0.1077780519293388,NDCG@10,"msmarco:track=trec,valid_topk=30_id1001_0",valid,
cohere_medium-20221108,"/dccstor/nlgforbi/fm-eval/dev/research-helm/benchmark_output/runs/v0.2.2/msmarco:track=trec,valid_topk=30,model=cohere_medium-20221108,data_augmentation=canonical",id1002,0,0.39766561896901303,NDCG@10,"msmarco:track=trec,valid_topk=30_id1002_0",valid,
